2018-01-27 00:41:26  TENSOR_SGD_ELU epoch: 6 ,  batch:   400 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1322  learning_rate 0.000010
2018-01-27 00:42:45  TENSOR_SGD_ELU epoch: 6 ,  batch:   450 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0735  learning_rate 0.000010
2018-01-27 00:44:05  TENSOR_SGD_ELU epoch: 6 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0988  learning_rate 0.000010
2018-01-27 00:45:23  TENSOR_SGD_ELU epoch: 6 ,  batch:   550 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0701  learning_rate 0.000010
2018-01-27 00:46:42  TENSOR_SGD_ELU epoch: 6 ,  batch:   600 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1187  learning_rate 0.000010
2018-01-27 00:48:02  TENSOR_SGD_ELU epoch: 6 ,  batch:   650 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1253  learning_rate 0.000010
2018-01-27 00:49:20  TENSOR_SGD_ELU epoch: 6 ,  batch:   700 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0985  learning_rate 0.000010
2018-01-27 00:50:38  TENSOR_SGD_ELU epoch: 6 ,  batch:   750 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1495  learning_rate 0.000010
2018-01-27 00:51:56  TENSOR_SGD_ELU epoch: 6 ,  batch:   800 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1151  learning_rate 0.000010
2018-01-27 00:53:15  TENSOR_SGD_ELU epoch: 6 ,  batch:   850 , avg_batch_acc: 0.8906  avg_batch_loss: 0.3704  learning_rate 0.000010
2018-01-27 00:54:34  TENSOR_SGD_ELU epoch: 6 ,  batch:   900 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0763  learning_rate 0.000010
2018-01-27 00:55:29  epoch:     6 , train_acc: 0.9721  avg_train_loss: 0.1044
2018-01-27 00:58:58  epoch:     6 , val_acc: 0.9743  avg_val_loss: 0.0930
2018-01-27 01:00:17  TENSOR_SGD_ELU epoch: 7 ,  batch:    50 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1627  learning_rate 0.000010
2018-01-27 01:01:35  TENSOR_SGD_ELU epoch: 7 ,  batch:   100 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0727  learning_rate 0.000010
2018-01-27 01:02:53  TENSOR_SGD_ELU epoch: 7 ,  batch:   150 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1882  learning_rate 0.000010
2018-01-27 01:04:13  TENSOR_SGD_ELU epoch: 7 ,  batch:   200 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0732  learning_rate 0.000010
2018-01-27 01:05:31  TENSOR_SGD_ELU epoch: 7 ,  batch:   250 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1149  learning_rate 0.000010
2018-01-27 01:06:49  TENSOR_SGD_ELU epoch: 7 ,  batch:   300 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1421  learning_rate 0.000010
2018-01-27 01:08:08  TENSOR_SGD_ELU epoch: 7 ,  batch:   350 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0754  learning_rate 0.000010
2018-01-27 01:09:27  TENSOR_SGD_ELU epoch: 7 ,  batch:   400 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1066  learning_rate 0.000010
2018-01-27 01:10:46  TENSOR_SGD_ELU epoch: 7 ,  batch:   450 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1618  learning_rate 0.000010
2018-01-27 01:12:05  TENSOR_SGD_ELU epoch: 7 ,  batch:   500 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0900  learning_rate 0.000010
2018-01-27 01:13:24  TENSOR_SGD_ELU epoch: 7 ,  batch:   550 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1270  learning_rate 0.000010
2018-01-27 01:14:43  TENSOR_SGD_ELU epoch: 7 ,  batch:   600 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1322  learning_rate 0.000010
2018-01-27 01:16:01  TENSOR_SGD_ELU epoch: 7 ,  batch:   650 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0494  learning_rate 0.000010
2018-01-27 01:17:20  TENSOR_SGD_ELU epoch: 7 ,  batch:   700 , avg_batch_acc: 0.9844  avg_batch_loss: 0.1138  learning_rate 0.000010
2018-01-27 01:18:39  TENSOR_SGD_ELU epoch: 7 ,  batch:   750 , avg_batch_acc: 0.9219  avg_batch_loss: 0.1957  learning_rate 0.000010
2018-01-27 01:19:57  TENSOR_SGD_ELU epoch: 7 ,  batch:   800 , avg_batch_acc: 0.9688  avg_batch_loss: 0.1220  learning_rate 0.000010
2018-01-27 01:21:16  TENSOR_SGD_ELU epoch: 7 ,  batch:   850 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0220  learning_rate 0.000010
2018-01-27 01:22:35  TENSOR_SGD_ELU epoch: 7 ,  batch:   900 , avg_batch_acc: 0.9375  avg_batch_loss: 0.1390  learning_rate 0.000010
2018-01-27 01:23:32  epoch:     7 , train_acc: 0.9710  avg_train_loss: 0.1055
2018-01-27 01:27:00  epoch:     7 , val_acc: 0.9737  avg_val_loss: 0.0990
2018-01-27 01:28:19  TENSOR_SGD_ELU epoch: 8 ,  batch:    50 , avg_batch_acc: 0.9688  avg_batch_loss: 0.0720  learning_rate 0.000010
2018-01-27 01:29:37  TENSOR_SGD_ELU epoch: 8 ,  batch:   100 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0615  learning_rate 0.000010
2018-01-27 01:30:56  TENSOR_SGD_ELU epoch: 8 ,  batch:   150 , avg_batch_acc: 0.9531  avg_batch_loss: 0.1017  learning_rate 0.000010
2018-01-27 01:32:14  TENSOR_SGD_ELU epoch: 8 ,  batch:   200 , avg_batch_acc: 1.0000  avg_batch_loss: 0.0184  learning_rate 0.000010
2018-01-27 01:33:32  TENSOR_SGD_ELU epoch: 8 ,  batch:   250 , avg_batch_acc: 0.9844  avg_batch_loss: 0.0538  learning_rate 0.000010
